"Year","min_logChl","median_logChl","mean_logChl","max_logChl","nSamples","lagoslakeid","Type","Site"
1984,0.980465389793762,1.13198193099842,1.15679688203202,1.38897266797428,40,133329,"Burned","West Chub Lake"
1985,0.895969695203769,1.00773359410451,0.987586672242642,1.03779724295287,25,133329,"Burned","West Chub Lake"
1986,0.856954108246832,1.10177102848816,1.08140402994289,1.20254789269613,40,133329,"Burned","West Chub Lake"
1987,0.889093300398494,1.0311432149759,1.11958901330125,1.43700649061464,35,133329,"Burned","West Chub Lake"
1988,0.794309018655657,1.05982292958691,1.06980430976453,1.28718351514849,45,133329,"Burned","West Chub Lake"
1989,0.805034927570104,0.93207812473627,0.981940276037205,1.25475117371069,40,133329,"Burned","West Chub Lake"
1990,0.943908210089792,1.08680551978647,1.09802640595072,1.35591632114579,75,133329,"Burned","West Chub Lake"
1991,0.859460177426695,1.17971025639172,1.10910911366522,1.24368732370045,40,133329,"Burned","West Chub Lake"
1992,0.905122907517525,1.11005867650584,1.11051039970857,1.29271348423313,35,133329,"Burned","West Chub Lake"
1993,0.519410769762203,0.977507281450417,0.972207426839309,1.24033603168061,50,133329,"Burned","West Chub Lake"
1994,1.00253527424425,1.03611471258293,1.11957878700865,1.4035504486245,20,133329,"Burned","West Chub Lake"
1995,0.871842408425832,1.23953410405322,1.18291306415339,1.39467549320362,35,133329,"Burned","West Chub Lake"
1996,0.784675090740247,0.987222921085216,0.96361199625267,1.11507128135288,30,133329,"Burned","West Chub Lake"
1997,0.771799052055506,0.845524997276643,0.944959644273521,1.31698953048529,20,133329,"Burned","West Chub Lake"
1998,0.400978526498691,1.19241924126171,1.15548485638975,1.49386036381335,45,133329,"Burned","West Chub Lake"
1999,0.707031885131017,0.749510677170013,0.746759235367312,0.783735143800906,15,133329,"Burned","West Chub Lake"
2000,0.896656596434516,0.957660887519745,0.968731575491441,1.06590796604943,25,133329,"Burned","West Chub Lake"
2001,0.731169877414007,0.850225313135452,0.840740077276053,0.950009228781585,40,133329,"Burned","West Chub Lake"
2002,0.552236699296803,0.924770007419673,0.939252935914801,1.17008848025253,65,133329,"Burned","West Chub Lake"
2003,0.84387448656442,1.11345598995407,1.05368320570198,1.13577988109149,35,133329,"Burned","West Chub Lake"
2004,0.66719811823054,1.04879528736556,1.05876864948045,1.32172138511355,35,133329,"Burned","West Chub Lake"
2005,0.813750447059385,1.11979930136808,1.14697665474064,1.38742761467539,35,133329,"Burned","West Chub Lake"
2006,0.948538702950322,1.33566486795118,1.2780948794964,1.49224303890656,30,133329,"Burned","West Chub Lake"
2007,0.777556580351794,1.04065176103399,1.07105325472725,1.38213462299191,55,133329,"Burned","West Chub Lake"
2008,0.6492336654338,0.976559703499317,0.948468113543033,1.16847342890199,45,133329,"Burned","West Chub Lake"
2009,0.553003449188088,1.02034214798206,0.997250979320322,1.40543040786801,45,133329,"Burned","West Chub Lake"
2010,1.09032356445663,1.20922733521353,1.24785241510622,1.48263142554117,20,133329,"Burned","West Chub Lake"
2011,1.06834906156387,1.23809360585144,1.26887505588768,1.50764994774448,45,133329,"Burned","West Chub Lake"
2012,0.704072399598362,0.970209220326952,0.969223338751563,1.25019948405831,45,133329,"Burned","West Chub Lake"
2013,0.832815696566174,0.832815696566174,0.832815696566174,0.832815696566174,5,133329,"Burned","West Chub Lake"
2014,0.825119719061034,1.04483445523324,1.08304267062743,1.45670053009615,30,133329,"Burned","West Chub Lake"
2015,1.06594992254393,1.14229739972098,1.15626403055762,1.2745114002446,20,133329,"Burned","West Chub Lake"
2016,0.874779377987461,1.11462161837929,1.06736831402929,1.16545064137112,20,133329,"Burned","West Chub Lake"
2017,0.850058741900223,1.02498333871449,0.997781702375888,1.11830302651295,15,133329,"Burned","West Chub Lake"
2018,0.849593712309147,1.03567728111162,1.0712840580917,1.27245614135193,35,133329,"Burned","West Chub Lake"
2019,0.82634163262915,1.05485691974144,1.06409371169201,1.42354776231615,55,133329,"Burned","West Chub Lake"
2020,0.948413122739155,0.950209818634549,1.04335393958956,1.23143887739498,15,133329,"Burned","West Chub Lake"
