"Year","min_logChl","median_logChl","mean_logChl","max_logChl","nSamples","lagoslakeid","Type","Site"
1984,0.868094378604219,1.01151687299465,1.02705299979695,1.31245466553118,28,51824,"Burned","Fishtrap Lake"
1985,0.76836897832705,0.84006266577836,0.82169323224127,0.864001890958884,20,51824,"Burned","Fishtrap Lake"
1986,0.682925375280865,0.877870569812349,0.858530314548496,0.96892912341469,32,51824,"Burned","Fishtrap Lake"
1987,0.734955402739252,0.88491198964557,0.882452772974371,0.996487302852513,32,51824,"Burned","Fishtrap Lake"
1988,0.712938322313722,0.841810102810799,0.823269002493206,0.874988061098796,28,51824,"Burned","Fishtrap Lake"
1989,0.75217572967199,0.844225983408602,0.831903857451496,0.923561608430828,28,51824,"Burned","Fishtrap Lake"
1990,0.68627936425945,0.908578546440061,0.891955440486519,1.05544193241589,48,51824,"Burned","Fishtrap Lake"
1991,0.748492130162668,0.975614798974624,0.951004034002152,1.15620837960398,32,51824,"Burned","Fishtrap Lake"
1992,0.633259209529666,0.884047644852479,0.863098674871168,1.05104020025005,16,51824,"Burned","Fishtrap Lake"
1993,0.849175075548491,0.94983053138574,0.965036709812115,1.08222672098504,20,51824,"Burned","Fishtrap Lake"
1994,0.890932294765001,1.00353885397898,1.00070268071281,1.10480072012828,16,51824,"Burned","Fishtrap Lake"
1995,0.55776909297805,0.782795393329621,0.798183541887259,1.00091225588569,28,51824,"Burned","Fishtrap Lake"
1996,0.715947809148739,0.807591828786128,0.851250796113375,1.08809804210888,20,51824,"Burned","Fishtrap Lake"
1997,0.73315394422799,0.78789902184968,0.779947817195068,0.810839280852922,16,51824,"Burned","Fishtrap Lake"
1998,0.773246607428128,0.874725177513431,0.907373477031994,1.08252052861746,28,51824,"Burned","Fishtrap Lake"
1999,0.676562185585421,0.700061507165618,0.700061507165618,0.723560828745814,8,51824,"Burned","Fishtrap Lake"
2000,0.580813493696756,0.676352979502375,0.712141534651466,0.8793015180885,20,51824,"Burned","Fishtrap Lake"
2001,0.488596818471984,0.767578603259888,0.737347342309523,0.951765026167728,32,51824,"Burned","Fishtrap Lake"
2002,0.643052166827273,0.752978699665501,0.74631647072635,0.869126800219512,36,51824,"Burned","Fishtrap Lake"
2003,0.555724959801555,0.732699390956718,0.736181549339264,0.934417482011759,20,51824,"Burned","Fishtrap Lake"
2004,0.539074433865566,0.651434763921209,0.660314676280927,0.790434831056006,12,51824,"Burned","Fishtrap Lake"
2005,0.660052837191968,0.702679659511048,0.69755091198361,0.746976241947786,20,51824,"Burned","Fishtrap Lake"
2006,0.547473622483796,0.774769443218585,0.757866656573047,1.01119238128461,32,51824,"Burned","Fishtrap Lake"
2007,0.516428039880391,0.776441251851619,0.759701235914618,0.950661606504126,44,51824,"Burned","Fishtrap Lake"
2008,0.700837637745269,0.800997279676293,0.8052239735076,0.906004183979774,28,51824,"Burned","Fishtrap Lake"
2009,0.668582133185211,0.764186924043794,0.756942693812952,0.803196383357813,32,51824,"Burned","Fishtrap Lake"
2010,0.610754399519466,0.781861198413238,0.742601151419148,0.795927809330648,16,51824,"Burned","Fishtrap Lake"
2011,0.552617992982798,0.881005526384618,0.808924545551748,1.01948422693836,28,51824,"Burned","Fishtrap Lake"
2012,0.552965325357083,0.738897820969562,0.709790893302209,0.773542460063894,32,51824,"Burned","Fishtrap Lake"
2013,0.667797169718589,0.744026090091465,0.749558533271354,0.815348665347702,20,51824,"Burned","Fishtrap Lake"
2014,0.5793852332286,0.759984896170952,0.813280398674285,1.09288812757676,28,51824,"Burned","Fishtrap Lake"
2015,0.444488336828304,0.770446299699527,0.728096323642467,0.862366114690702,20,51824,"Burned","Fishtrap Lake"
2016,0.664255517106776,0.751321735703666,0.721867559716082,0.764444078540432,20,51824,"Burned","Fishtrap Lake"
2017,0.574084715367964,0.574084715367964,0.574084715367964,0.574084715367964,4,51824,"Burned","Fishtrap Lake"
2018,0.479006321719366,0.650170289168236,0.671108842246695,0.944223155750304,28,51824,"Burned","Fishtrap Lake"
2019,0.576820984508599,0.673286858484755,0.704583305495361,0.915856840884787,36,51824,"Burned","Fishtrap Lake"
2020,0.55526883283803,0.652163320673352,0.648710022334166,0.752060746028458,24,51824,"Burned","Fishtrap Lake"
