"Year","min_logChl","median_logChl","mean_logChl","max_logChl","nSamples","lagoslakeid","Type","Site"
1984,0.846891980533648,0.9640493842095,1.00225877362083,1.31664515024439,40,3839,"Control","Grouse Lake"
1985,0.72669869251214,0.785451416145602,0.801827444894625,0.859827959230994,25,3839,"Control","Grouse Lake"
1986,0.535617821452768,0.816512121895834,0.822920049052994,1.09905168894031,55,3839,"Control","Grouse Lake"
1987,0.69021409298628,0.873490968881878,0.882027612949982,1.03888659068571,40,3839,"Control","Grouse Lake"
1988,0.671433365931869,0.850982807697302,0.835293296887181,1.03813284054713,40,3839,"Control","Grouse Lake"
1989,0.698306370972833,0.868933224434836,0.885814487323127,1.10479087149821,30,3839,"Control","Grouse Lake"
1990,0.756057587456522,0.9694690557734,0.937951331122281,1.05715156843358,60,3839,"Control","Grouse Lake"
1991,0.422915149260787,0.825564022256714,0.78306669274553,1.07896031232805,50,3839,"Control","Grouse Lake"
1992,0.65525900028513,0.941561129947302,0.885262843628306,0.994201960897112,35,3839,"Control","Grouse Lake"
1993,0.754425629274598,0.963444502173104,0.962338599374632,1.12986244503796,30,3839,"Control","Grouse Lake"
1994,0.717726537251274,0.870429754869641,0.872526403889047,1.03151956856563,20,3839,"Control","Grouse Lake"
1995,0.713090211313192,0.847718781664315,0.848981410711767,0.968647789173539,40,3839,"Control","Grouse Lake"
1996,0.672534975893288,0.824964832833869,0.831771129117282,0.919928589735212,35,3839,"Control","Grouse Lake"
1997,0.698722383872625,0.833187647578828,0.82544944750042,0.9367001109714,20,3839,"Control","Grouse Lake"
1998,0.807192289101394,0.825222519124068,0.871680554038727,0.99305568910804,40,3839,"Control","Grouse Lake"
1999,0.363242436064802,0.480943322762771,0.480943322762771,0.598644209460739,10,3839,"Control","Grouse Lake"
2000,0.565200522570109,0.762222050539493,0.742339933877779,0.936907955970936,40,3839,"Control","Grouse Lake"
2001,0.667594666605257,0.729151246464824,0.756216291637218,0.85777385272951,40,3839,"Control","Grouse Lake"
2002,0.682004897493182,0.768116827634883,0.80688083321885,1.0321706018562,45,3839,"Control","Grouse Lake"
2003,0.570924492540737,0.8075236455264,0.776417210890042,0.928397413830447,45,3839,"Control","Grouse Lake"
2004,0.586085090356753,0.71165130331359,0.709777013445339,0.83216299722863,40,3839,"Control","Grouse Lake"
2005,0.641041746496272,0.817683456389814,0.789775550849099,0.857352322012312,35,3839,"Control","Grouse Lake"
2006,0.643842665192155,0.744579501433124,0.749808327293866,0.886921724294746,30,3839,"Control","Grouse Lake"
2007,0.559437802913685,0.740929211575107,0.724134630516081,0.951576288047856,55,3839,"Control","Grouse Lake"
2008,0.603014911814062,0.782436752162996,0.750650578669498,0.869003769305891,50,3839,"Control","Grouse Lake"
2009,0.245886107353176,0.677671262724498,0.670291298550318,0.874158521863748,45,3839,"Control","Grouse Lake"
2010,0.706440279826159,0.780115918229412,0.759217145392994,0.791095238123412,15,3839,"Control","Grouse Lake"
2011,0.454139972906543,0.710072623782533,0.674270152824644,0.810025237848422,40,3839,"Control","Grouse Lake"
2012,0.53975172944888,0.692396772608138,0.701982979020545,0.821681537049834,55,3839,"Control","Grouse Lake"
2013,0.551997338211792,0.680753263058686,0.638439190091657,0.682566969004493,15,3839,"Control","Grouse Lake"
2014,0.537153042942761,0.709372018246848,0.779645461245057,1.13563458853472,25,3839,"Control","Grouse Lake"
2015,0.465500074794114,0.711854103405296,0.679681759738901,0.861691101017294,15,3839,"Control","Grouse Lake"
2016,0.456540227710475,0.519558385337435,0.555536405530257,0.812386997492049,25,3839,"Control","Grouse Lake"
2017,0.560193006257563,0.693627405536038,0.716713865292227,0.919407643839271,20,3839,"Control","Grouse Lake"
2018,0.542957076234703,0.653496534509316,0.668841110644923,0.834803807360701,30,3839,"Control","Grouse Lake"
2019,0.484920541082308,0.658225139117585,0.641237367957613,0.771845686007242,40,3839,"Control","Grouse Lake"
2020,0.497492579124821,0.646808277380094,0.664457595366265,0.938637901597701,45,3839,"Control","Grouse Lake"
