"Year","min_logChl","median_logChl","mean_logChl","max_logChl","nSamples","lagoslakeid","Type","Site"
1984,0.744677133614867,0.879547602018166,0.890933965149681,1.28974858763285,40,3550,"Control","Highlife Lake"
1985,0.473205473966567,0.833772302627721,0.773066607872322,0.926388964260081,25,3550,"Control","Highlife Lake"
1986,0.575092831718808,0.761953002419453,0.767818433118524,0.934436285442753,45,3550,"Control","Highlife Lake"
1987,0.780088729010792,0.859484827466494,0.871119259003428,0.961017790120177,35,3550,"Control","Highlife Lake"
1988,0.679938151777028,0.797717759182135,0.788484632443833,0.92122400111562,35,3550,"Control","Highlife Lake"
1989,0.632648057522339,0.803948212421167,0.7948685893272,0.909968754817687,35,3550,"Control","Highlife Lake"
1990,0.665113699235824,0.83748145688485,0.855320399954302,1.03748413354582,60,3550,"Control","Highlife Lake"
1991,0.299327232220108,0.717849476565598,0.692259024355322,0.944699110967458,45,3550,"Control","Highlife Lake"
1992,0.687479441553862,0.930189448678551,0.981962420868892,1.40457332932569,25,3550,"Control","Highlife Lake"
1993,0.770460122361278,0.87128432145572,0.84642386647391,0.915036991213009,25,3550,"Control","Highlife Lake"
1994,0.709877704752895,0.913940135040759,0.900357284526818,1.06367116327286,20,3550,"Control","Highlife Lake"
1995,0.46476340938241,0.816614226357608,0.775081493074704,0.959290770977394,35,3550,"Control","Highlife Lake"
1996,0.565373562087625,0.855739286723377,0.802636504068501,0.933693880739627,20,3550,"Control","Highlife Lake"
1997,0.550585690576062,0.796401696277359,0.772059191324808,0.890585141514394,25,3550,"Control","Highlife Lake"
1998,0.630756597579023,0.750084645680332,0.739936168097312,0.899152240919579,30,3550,"Control","Highlife Lake"
1999,0.767769488555048,0.767769488555048,0.767769488555048,0.767769488555048,5,3550,"Control","Highlife Lake"
2000,0.505896132580823,0.592626832834205,0.582490433307789,0.638811934981924,20,3550,"Control","Highlife Lake"
2001,0.445608668113043,0.709254767032389,0.675731206708725,0.785930462943587,40,3550,"Control","Highlife Lake"
2002,0.407023134745085,0.56928074026183,0.607075845269593,0.902995398206927,60,3550,"Control","Highlife Lake"
2003,0.538980155669751,0.726677670966191,0.734907637550521,0.962019772738623,35,3550,"Control","Highlife Lake"
2004,0.5447515657718,0.651733109993822,0.631437579540223,0.697753703588537,25,3550,"Control","Highlife Lake"
2005,0.483890542749018,0.589251652508416,0.577451893848572,0.691594818912323,25,3550,"Control","Highlife Lake"
2006,0.602845878598848,0.684569359709906,0.672449043753285,0.716527245825879,30,3550,"Control","Highlife Lake"
2007,0.501723653609821,0.568496302254792,0.599101078433372,0.826041636077839,40,3550,"Control","Highlife Lake"
2008,0.435130933487578,0.683972283274568,0.648287054959968,0.83843059378927,35,3550,"Control","Highlife Lake"
2009,0.311183717993486,0.737621107032616,0.676336753632102,0.819653812680795,25,3550,"Control","Highlife Lake"
2010,0.322496876991887,0.494399755848246,0.497597418371601,0.67589562227467,15,3550,"Control","Highlife Lake"
2011,0.528213482720482,0.674975520994324,0.699866047687814,0.889657136150284,30,3550,"Control","Highlife Lake"
2012,0.408274027840042,0.615349759404328,0.61686949308617,0.80963706889057,40,3550,"Control","Highlife Lake"
2013,0.556483984417072,0.599637725334845,0.602164553303345,0.652898778126616,20,3550,"Control","Highlife Lake"
2014,0.615235390244012,0.668958397079091,0.695054932372774,0.856638567754293,25,3550,"Control","Highlife Lake"
2015,0.608834613242724,0.655400495341596,0.68198052760925,0.823520225665319,25,3550,"Control","Highlife Lake"
2016,0.4997717784581,0.636253711570389,0.620545996458201,0.72568305453214,30,3550,"Control","Highlife Lake"
2017,0.598671615573264,0.621036562228836,0.627914635606855,0.663823212904145,25,3550,"Control","Highlife Lake"
2018,0.457414576066611,0.565728436835545,0.581162724567592,0.717447261372526,25,3550,"Control","Highlife Lake"
2019,0.513546533010788,0.677916553286863,0.676686811238074,0.841458908166563,45,3550,"Control","Highlife Lake"
2020,0.595695680313532,0.609078487984481,0.647464905984921,0.762569919656446,25,3550,"Control","Highlife Lake"
