"Year","min_logChl","median_logChl","mean_logChl","max_logChl","nSamples","lagoslakeid","Type","Site"
1984,0.692185927608618,0.797824505790705,0.806903605746276,0.920448897762682,40,59050,"Control","Gypsy Lake"
1985,0.700250959054271,0.810443214601358,0.805543194683304,0.914946400636498,25,59050,"Control","Gypsy Lake"
1986,0.59887572293003,0.783808429124034,0.795386670779722,0.976450949523174,45,59050,"Control","Gypsy Lake"
1987,0.641621133574611,0.938094927665318,0.908493322529457,1.04721542446259,35,59050,"Control","Gypsy Lake"
1988,0.589515434373277,0.733494032095429,0.730185899528319,0.843819980377771,45,59050,"Control","Gypsy Lake"
1989,0.615238341180393,0.783931218482922,0.763520228909638,0.971563656780076,35,59050,"Control","Gypsy Lake"
1990,0.537464705550286,0.764119420450976,0.780882148971871,0.94091803938445,65,59050,"Control","Gypsy Lake"
1991,0.48232028122276,0.763440696379768,0.73207651115883,0.955918210446235,45,59050,"Control","Gypsy Lake"
1992,0.679341930841775,1.01061068873612,0.999401504130887,1.29704270820954,20,59050,"Control","Gypsy Lake"
1993,0.737992303190569,0.871415993614751,0.867327415508759,0.994594443566533,25,59050,"Control","Gypsy Lake"
1994,0.694203581390805,0.90815725410915,0.879127320442399,1.00599119216049,20,59050,"Control","Gypsy Lake"
1995,0.565201258551541,0.756064431514828,0.723968332499039,0.7887705064607,35,59050,"Control","Gypsy Lake"
1996,0.589357089693346,0.733830082598514,0.767731723017326,0.953222806845664,25,59050,"Control","Gypsy Lake"
1997,0.666933300068362,0.742264464290462,0.751937840980323,0.856289135272004,20,59050,"Control","Gypsy Lake"
1998,0.689958807565163,0.838809476241255,0.831386244696534,0.952394041368949,30,59050,"Control","Gypsy Lake"
1999,0.532537504933365,0.532537504933365,0.532537504933365,0.532537504933365,5,59050,"Control","Gypsy Lake"
2000,0.543280640876109,0.804368941585096,0.772712826802576,0.872886708470848,35,59050,"Control","Gypsy Lake"
2001,0.401643892951882,0.772296620813643,0.726240485578291,0.882652347611092,45,59050,"Control","Gypsy Lake"
2002,0.511545632756485,0.643565373482553,0.694422273043398,0.938545198831236,50,59050,"Control","Gypsy Lake"
2003,0.678246072309546,0.699589380849462,0.720188293005949,0.803328338015325,20,59050,"Control","Gypsy Lake"
2004,0.541417173638283,0.715226577316045,0.724434192895725,0.925866443312528,20,59050,"Control","Gypsy Lake"
2005,0.55251062392556,0.670912607346877,0.672971521056289,0.79755024560584,20,59050,"Control","Gypsy Lake"
2006,0.607572912356808,0.72431922554002,0.723085591974423,0.78887001860686,25,59050,"Control","Gypsy Lake"
2007,0.511941688043531,0.800239832878174,0.805174282210061,1.38807195812496,45,59050,"Control","Gypsy Lake"
2008,0.43099939216034,0.753949384299139,0.716825459177697,0.88789103875944,45,59050,"Control","Gypsy Lake"
2009,0.686987382717981,0.730491309428667,0.768195694115364,0.893270157374006,35,59050,"Control","Gypsy Lake"
2010,0.506551976899683,0.578326888285448,0.659092966796781,0.973166113716545,20,59050,"Control","Gypsy Lake"
2011,0.590101398476249,0.658939238303721,0.685998627758628,0.852941555932817,40,59050,"Control","Gypsy Lake"
2012,0.5172486535914,0.735248184705875,0.727858550294676,0.990669478911623,45,59050,"Control","Gypsy Lake"
2013,0.514418461224092,0.661008239650251,0.636268813890785,0.733379740798013,15,59050,"Control","Gypsy Lake"
2014,0.562792277968196,0.818365374589479,0.742023748153587,0.844913591903085,15,59050,"Control","Gypsy Lake"
2015,0.663586783310306,0.751388329836616,0.74477899981409,0.81275255627282,20,59050,"Control","Gypsy Lake"
2016,0.613850146382484,0.654322593158143,0.66474711136053,0.7584428819842,30,59050,"Control","Gypsy Lake"
2017,0.574285867458265,0.669583218691123,0.657760430575248,0.717589417460478,20,59050,"Control","Gypsy Lake"
2018,0.633555166717478,0.656367077216807,0.680862537227531,0.756117355590617,25,59050,"Control","Gypsy Lake"
2019,0.525921578777042,0.65385778797023,0.645123518128792,0.785699633974688,45,59050,"Control","Gypsy Lake"
2020,0.514524050201033,0.698533241304088,0.660961563600728,0.759417640786437,30,59050,"Control","Gypsy Lake"
