"Year","min_logChl","median_logChl","mean_logChl","max_logChl","nSamples","lagoslakeid","Type","Site"
1984,0.741175650727782,0.880567792016775,0.889093035893021,1.10369892166234,40,63,"Control","August Lake"
1985,0.722679481538573,0.750601056718494,0.788450129778526,0.872306142064002,25,63,"Control","August Lake"
1986,0.560167632150808,0.855219832476088,0.829571232827792,1.06010050283709,45,63,"Control","August Lake"
1987,0.727362390332004,0.813712306185592,0.866757863115422,1.16090970702059,40,63,"Control","August Lake"
1988,0.620238195094446,0.807551272191291,0.782640822606697,0.894117431109411,45,63,"Control","August Lake"
1989,0.688009223354304,0.830916452660432,0.822543877154868,0.91862910498275,35,63,"Control","August Lake"
1990,0.701640172052175,0.814652360760324,0.851465907166978,1.09670201677985,70,63,"Control","August Lake"
1991,0.652329580038613,0.861133076348373,0.826368155354151,0.966371268846786,55,63,"Control","August Lake"
1992,0.768665613641094,0.965037630475241,1.0180504987903,1.37853801857745,25,63,"Control","August Lake"
1993,0.646644047576295,0.785805040345826,0.795093741212972,0.964212151340814,30,63,"Control","August Lake"
1994,0.720597600184833,0.792960685258238,0.800161863298828,0.85591347211465,25,63,"Control","August Lake"
1995,0.495111030999656,0.881346081618055,0.836679878126554,1.11016663973763,40,63,"Control","August Lake"
1996,0.712655710418607,0.821930162088487,0.85494012053435,1.09452382830862,30,63,"Control","August Lake"
1997,0.601197917166367,0.801689708452557,0.754281729637309,0.887917551651626,25,63,"Control","August Lake"
1998,0.744096103327315,0.808083322278427,0.836547642777894,1.02657790865701,40,63,"Control","August Lake"
1999,0.568927223421086,0.817773995647944,0.755787471418462,0.880661195186357,15,63,"Control","August Lake"
2000,0.538647092038665,0.760055076552692,0.744310311003066,0.911780242820468,45,63,"Control","August Lake"
2001,0.516404333739701,0.709641967568929,0.718017272232852,0.947815622293978,50,63,"Control","August Lake"
2002,0.555345930275093,0.705910753789054,0.702559921627436,0.813739345392127,65,63,"Control","August Lake"
2003,0.638682737476439,0.708103262223388,0.767674643539651,0.985861635512185,40,63,"Control","August Lake"
2004,0.568355880105242,0.64688220235477,0.636255693339755,0.704819663627148,25,63,"Control","August Lake"
2005,0.571060109258173,0.691590767484929,0.676578972918041,0.807389758886911,35,63,"Control","August Lake"
2006,0.552634105873987,0.656200717740053,0.686022912445832,0.839805900329086,45,63,"Control","August Lake"
2007,0.338519721061686,0.669179820000949,0.683036609790159,0.874011721160833,55,63,"Control","August Lake"
2008,0.490825339893456,0.720791495091703,0.720066740176649,0.971837673764738,50,63,"Control","August Lake"
2009,0.532716909683238,0.769584451553844,0.740279326954264,0.945685344374639,45,63,"Control","August Lake"
2010,0.229418264088882,0.599168097734158,0.552367176099193,0.752869888915663,30,63,"Control","August Lake"
2011,0.554925320229307,0.706316235264205,0.692355919340218,0.801216496033688,40,63,"Control","August Lake"
2012,0.54142775215486,0.67521497713852,0.667161746797901,0.779928106953927,65,63,"Control","August Lake"
2013,0.64820814626789,0.650681214273765,0.755799630036138,0.96850952956676,15,63,"Control","August Lake"
2014,0.517502973258496,0.705512130318313,0.714574838884256,0.870261308128438,35,63,"Control","August Lake"
2015,0.449719406941836,0.649285900281106,0.617422841833593,0.782546570783935,25,63,"Control","August Lake"
2016,0.303310974491756,0.474089147000341,0.517648078243801,0.775544113239307,15,63,"Control","August Lake"
2017,0.598991180742903,0.692947171552028,0.681710732453461,0.753193845065452,15,63,"Control","August Lake"
2018,0.495088645992799,0.712282120319843,0.668746845064682,0.835017507317938,30,63,"Control","August Lake"
2019,0.456088964611661,0.648482845933662,0.643031981705202,0.742625163915645,50,63,"Control","August Lake"
2020,0.535609290540094,0.620170828861512,0.665061238566997,0.935333016382425,40,63,"Control","August Lake"
